Country,Code,Year,Women Political Empowerment (Central Estimate),Electoral Democracy (Central Estimate),Region
Asia (population-weighted),,1880,0.15757646,0.043895565,Asia (population-weighted)
Asia (population-weighted),,1881,0.15765183,0.0481888,Asia (population-weighted)
Asia (population-weighted),,1882,0.1577511,0.0489309,Asia (population-weighted)
Asia (population-weighted),,1883,0.15789683,0.052870367,Asia (population-weighted)
Asia (population-weighted),,1884,0.15804517,0.052904326,Asia (population-weighted)
Asia (population-weighted),,1885,0.15819061,0.052927617,Asia (population-weighted)
Asia (population-weighted),,1886,0.15800856,0.0533435,Asia (population-weighted)
Asia (population-weighted),,1887,0.15822102,0.05338087,Asia (population-weighted)
Asia (population-weighted),,1888,0.15839544,0.052800503,Asia (population-weighted)
Asia (population-weighted),,1889,0.15851383,0.052827213,Asia (population-weighted)
Asia (population-weighted),,1890,0.15111183,0.05394103,Asia (population-weighted)
Asia (population-weighted),,1891,0.15108654,0.055656258,Asia (population-weighted)
Asia (population-weighted),,1892,0.1510012,0.055152003,Asia (population-weighted)
Asia (population-weighted),,1893,0.15063335,0.054976713,Asia (population-weighted)
Asia (population-weighted),,1894,0.15095952,0.055376768,Asia (population-weighted)
Asia (population-weighted),,1895,0.1507484,0.057004765,Asia (population-weighted)
Asia (population-weighted),,1896,0.15079054,0.062278084,Asia (population-weighted)
Asia (population-weighted),,1897,0.15135795,0.06199747,Asia (population-weighted)
Asia (population-weighted),,1898,0.15124716,0.060208917,Asia (population-weighted)
Asia (population-weighted),,1899,0.15111668,0.05783269,Asia (population-weighted)
Asia (population-weighted),,1900,0.16466352,0.063535266,Asia (population-weighted)
Asia (population-weighted),,1901,0.16464232,0.06362068,Asia (population-weighted)
Asia (population-weighted),,1902,0.16448236,0.06498306,Asia (population-weighted)
Asia (population-weighted),,1903,0.16459978,0.06506969,Asia (population-weighted)
Asia (population-weighted),,1904,0.16461138,0.06494372,Asia (population-weighted)
Asia (population-weighted),,1905,0.16511483,0.06479445,Asia (population-weighted)
Asia (population-weighted),,1906,0.16551428,0.066910625,Asia (population-weighted)
Asia (population-weighted),,1907,0.1657427,0.06811088,Asia (population-weighted)
Asia (population-weighted),,1908,0.16618878,0.06957301,Asia (population-weighted)
Asia (population-weighted),,1909,0.16889037,0.07172375,Asia (population-weighted)
Asia (population-weighted),,1910,0.16977565,0.07255702,Asia (population-weighted)
Asia (population-weighted),,1911,0.16920346,0.071997814,Asia (population-weighted)
Asia (population-weighted),,1912,0.19134782,0.09084362,Asia (population-weighted)
Asia (population-weighted),,1913,0.2004721,0.10063536,Asia (population-weighted)
Asia (population-weighted),,1914,0.20037667,0.09321271,Asia (population-weighted)
Asia (population-weighted),,1915,0.20015378,0.09292961,Asia (population-weighted)
Asia (population-weighted),,1916,0.20003474,0.09387491,Asia (population-weighted)
Asia (population-weighted),,1917,0.20037003,0.09439116,Asia (population-weighted)
Asia (population-weighted),,1918,0.20022212,0.09879407,Asia (population-weighted)
Asia (population-weighted),,1919,0.208168,0.10160876,Asia (population-weighted)
Asia (population-weighted),,1920,0.20771599,0.10228545,Asia (population-weighted)
Asia (population-weighted),,1921,0.20889005,0.120411,Asia (population-weighted)
Asia (population-weighted),,1922,0.20951946,0.11653049,Asia (population-weighted)
Asia (population-weighted),,1923,0.21177252,0.11736607,Asia (population-weighted)
Asia (population-weighted),,1924,0.2124482,0.120558135,Asia (population-weighted)
Asia (population-weighted),,1925,0.21270639,0.12009792,Asia (population-weighted)
Asia (population-weighted),,1926,0.21336989,0.120618045,Asia (population-weighted)
Asia (population-weighted),,1927,0.21212682,0.11368314,Asia (population-weighted)
Asia (population-weighted),,1928,0.21220258,0.11125069,Asia (population-weighted)
Asia (population-weighted),,1929,0.21444269,0.10989388,Asia (population-weighted)
Asia (population-weighted),,1930,0.21858753,0.10904252,Asia (population-weighted)
Asia (population-weighted),,1931,0.21916868,0.10994654,Asia (population-weighted)
Asia (population-weighted),,1932,0.2191574,0.11015461,Asia (population-weighted)
Asia (population-weighted),,1933,0.21964587,0.11113838,Asia (population-weighted)
Asia (population-weighted),,1934,0.2168934,0.11141713,Asia (population-weighted)
Asia (population-weighted),,1935,0.21759257,0.12391894,Asia (population-weighted)
Asia (population-weighted),,1936,0.21759276,0.12401103,Asia (population-weighted)
Asia (population-weighted),,1937,0.21785048,0.12438618,Asia (population-weighted)
Asia (population-weighted),,1938,0.22500944,0.12720318,Asia (population-weighted)
Asia (population-weighted),,1939,0.22502859,0.12544592,Asia (population-weighted)
Asia (population-weighted),,1940,0.22477938,0.124160424,Asia (population-weighted)
Asia (population-weighted),,1941,0.21996589,0.12359812,Asia (population-weighted)
Asia (population-weighted),,1942,0.2204714,0.11946694,Asia (population-weighted)
Asia (population-weighted),,1943,0.22044563,0.11912352,Asia (population-weighted)
Asia (population-weighted),,1944,0.21800126,0.12005811,Asia (population-weighted)
Asia (population-weighted),,1945,0.22759417,0.13539019,Asia (population-weighted)
Asia (population-weighted),,1946,0.267402,0.1539763,Asia (population-weighted)
Asia (population-weighted),,1947,0.27130967,0.1852919,Asia (population-weighted)
Asia (population-weighted),,1948,0.32167852,0.183374,Asia (population-weighted)
Asia (population-weighted),,1949,0.325046,0.17276408,Asia (population-weighted)
Asia (population-weighted),,1950,0.389825,0.1796443,Asia (population-weighted)
Asia (population-weighted),,1951,0.39041427,0.1941949,Asia (population-weighted)
Asia (population-weighted),,1952,0.39785367,0.28439185,Asia (population-weighted)
Asia (population-weighted),,1953,0.40110713,0.31049332,Asia (population-weighted)
Asia (population-weighted),,1954,0.43171695,0.30964404,Asia (population-weighted)
Asia (population-weighted),,1955,0.4330613,0.31453395,Asia (population-weighted)
Asia (population-weighted),,1956,0.439764,0.33144087,Asia (population-weighted)
Asia (population-weighted),,1957,0.4347905,0.328521,Asia (population-weighted)
Asia (population-weighted),,1958,0.4511009,0.32154387,Asia (population-weighted)
Asia (population-weighted),,1959,0.45229566,0.31807724,Asia (population-weighted)
Asia (population-weighted),,1960,0.45504463,0.31004608,Asia (population-weighted)
Asia (population-weighted),,1961,0.45685658,0.30753952,Asia (population-weighted)
Asia (population-weighted),,1962,0.45681745,0.30033416,Asia (population-weighted)
Asia (population-weighted),,1963,0.4364866,0.29826263,Asia (population-weighted)
Asia (population-weighted),,1964,0.44677046,0.29865372,Asia (population-weighted)
Asia (population-weighted),,1965,0.44877413,0.296467,Asia (population-weighted)
Asia (population-weighted),,1966,0.44214723,0.29920018,Asia (population-weighted)
Asia (population-weighted),,1967,0.44115773,0.30205873,Asia (population-weighted)
Asia (population-weighted),,1968,0.44026428,0.30140856,Asia (population-weighted)
Asia (population-weighted),,1969,0.45989287,0.29964772,Asia (population-weighted)
Asia (population-weighted),,1970,0.4609047,0.30207387,Asia (population-weighted)
Asia (population-weighted),,1971,0.46214917,0.28727755,Asia (population-weighted)
Asia (population-weighted),,1972,0.4649284,0.28492624,Asia (population-weighted)
Asia (population-weighted),,1973,0.46787336,0.28957176,Asia (population-weighted)
Asia (population-weighted),,1974,0.47188798,0.28277066,Asia (population-weighted)
Asia (population-weighted),,1975,0.47383782,0.23065244,Asia (population-weighted)
Asia (population-weighted),,1976,0.475463,0.22573309,Asia (population-weighted)
Asia (population-weighted),,1977,0.47749984,0.2543219,Asia (population-weighted)
Asia (population-weighted),,1978,0.48588842,0.29617396,Asia (population-weighted)
Asia (population-weighted),,1979,0.5029108,0.30865026,Asia (population-weighted)
Asia (population-weighted),,1980,0.5157503,0.30774498,Asia (population-weighted)
Asia (population-weighted),,1981,0.51853734,0.30349454,Asia (population-weighted)
Asia (population-weighted),,1982,0.5201941,0.29955414,Asia (population-weighted)
Asia (population-weighted),,1983,0.52045923,0.29921696,Asia (population-weighted)
Asia (population-weighted),,1984,0.5251032,0.30443993,Asia (population-weighted)
Asia (population-weighted),,1985,0.5252619,0.30985186,Asia (population-weighted)
Asia (population-weighted),,1986,0.5307454,0.31785023,Asia (population-weighted)
Asia (population-weighted),,1987,0.5378275,0.32828107,Asia (population-weighted)
Asia (population-weighted),,1988,0.54540414,0.33456948,Asia (population-weighted)
Asia (population-weighted),,1989,0.5438779,0.3398797,Asia (population-weighted)
Asia (population-weighted),,1990,0.543992,0.3496746,Asia (population-weighted)
Asia (population-weighted),,1991,0.5536577,0.3611315,Asia (population-weighted)
Asia (population-weighted),,1992,0.55647016,0.3682153,Asia (population-weighted)
Asia (population-weighted),,1993,0.5594615,0.3751359,Asia (population-weighted)
Asia (population-weighted),,1994,0.57449234,0.37818167,Asia (population-weighted)
Asia (population-weighted),,1995,0.5775039,0.37955678,Asia (population-weighted)
Asia (population-weighted),,1996,0.5821896,0.38229206,Asia (population-weighted)
Asia (population-weighted),,1997,0.58288896,0.38763735,Asia (population-weighted)
Asia (population-weighted),,1998,0.59640133,0.39706072,Asia (population-weighted)
Asia (population-weighted),,1999,0.60611427,0.41051802,Asia (population-weighted)
Asia (population-weighted),,2000,0.6232361,0.4087076,Asia (population-weighted)
Asia (population-weighted),,2001,0.6223051,0.4091391,Asia (population-weighted)
Asia (population-weighted),,2002,0.62413377,0.41213366,Asia (population-weighted)
Asia (population-weighted),,2003,0.62982345,0.41856617,Asia (population-weighted)
Asia (population-weighted),,2004,0.6299015,0.41977474,Asia (population-weighted)
Asia (population-weighted),,2005,0.64559495,0.4138193,Asia (population-weighted)
Asia (population-weighted),,2006,0.6411182,0.40989625,Asia (population-weighted)
Asia (population-weighted),,2007,0.64811414,0.40149662,Asia (population-weighted)
Asia (population-weighted),,2008,0.6457394,0.40870368,Asia (population-weighted)
Asia (population-weighted),,2009,0.6524882,0.40746614,Asia (population-weighted)
Asia (population-weighted),,2010,0.6559467,0.40508235,Asia (population-weighted)
Asia (population-weighted),,2011,0.6596961,0.4077882,Asia (population-weighted)
Asia (population-weighted),,2012,0.6593469,0.40481508,Asia (population-weighted)
Asia (population-weighted),,2013,0.6471811,0.39748046,Asia (population-weighted)
Asia (population-weighted),,2014,0.6442006,0.37924516,Asia (population-weighted)
Asia (population-weighted),,2015,0.64742255,0.35320407,Asia (population-weighted)
Asia (population-weighted),,2016,0.64635575,0.34412706,Asia (population-weighted)
Asia (population-weighted),,2017,0.64724505,0.32926285,Asia (population-weighted)
Asia (population-weighted),,2018,0.64905435,0.32607827,Asia (population-weighted)
Asia (population-weighted),,2019,0.6347384,0.31152397,Asia (population-weighted)
Asia (population-weighted),,2020,0.64025486,0.2981699,Asia (population-weighted)
Asia (population-weighted),,2021,0.63437784,0.29302138,Asia (population-weighted)
Asia (population-weighted),,2022,0.61951894,0.28859052,Asia (population-weighted)
Asia (population-weighted),,2023,0.6140008,0.28082836,Asia (population-weighted)
Asia (population-weighted),,2024,0.6198182,0.28439757,Asia (population-weighted)
Europe,,1789,0.15577778,0.067043476,Europe
Europe,,1790,0.15505555,0.065519996,Europe
Europe,,1791,0.15505555,0.0648,Europe
Europe,,1792,0.15505555,0.06592,Europe
Europe,,1793,0.15505555,0.063719995,Europe
Europe,,1794,0.15389474,0.06412,Europe
Europe,,1795,0.15294737,0.06076,Europe
Europe,,1796,0.15162499,0.063391306,Europe
Europe,,1797,0.15162499,0.066,Europe
Europe,,1798,0.15693334,0.07382609,Europe
Europe,,1799,0.16192856,0.07178261,Europe
Europe,,1800,0.15306666,0.06383333,Europe
Europe,,1801,0.15326667,0.064826086,Europe
Europe,,1802,0.147375,0.06329167,Europe
Europe,,1803,0.1689375,0.064782605,Europe
Europe,,1804,0.16870588,0.06460869,Europe
Europe,,1805,0.16847059,0.06286956,Europe
Europe,,1806,0.15625,0.06173913,Europe
Europe,,1807,0.15705,0.058199998,Europe
Europe,,1808,0.15494737,0.060583334,Europe
Europe,,1809,0.15505263,0.06632,Europe
Europe,,1810,0.1598889,0.06891666,Europe
Europe,,1811,0.15753333,0.070318185,Europe
Europe,,1812,0.16064286,0.071727276,Europe
Europe,,1813,0.16344444,0.06470833,Europe
Europe,,1814,0.1544,0.060884614,Europe
Europe,,1815,0.15563157,0.071551725,Europe
Europe,,1816,0.15557894,0.07103448,Europe
Europe,,1817,0.15557894,0.07137931,Europe
Europe,,1818,0.15661111,0.07668965,Europe
Europe,,1819,0.16447058,0.0833,Europe
Europe,,1820,0.17913334,0.09566667,Europe
Europe,,1821,0.17964286,0.0951,Europe
Europe,,1822,0.17964286,0.09619355,Europe
Europe,,1823,0.17964286,0.09454839,Europe
Europe,,1824,0.17964286,0.09022581,Europe
Europe,,1825,0.17964286,0.09006452,Europe
Europe,,1826,0.17914286,0.088258065,Europe
Europe,,1827,0.17914286,0.08796774,Europe
Europe,,1828,0.17914286,0.08519355,Europe
Europe,,1829,0.17914286,0.08493549,Europe
Europe,,1830,0.19593333,0.09384375,Europe
Europe,,1831,0.17914286,0.10151515,Europe
Europe,,1832,0.17373334,0.09688235,Europe
Europe,,1833,0.1774375,0.09555882,Europe
Europe,,1834,0.1774375,0.09565714,Europe
Europe,,1835,0.1799375,0.0974,Europe
Europe,,1836,0.1805625,0.10065714,Europe
Europe,,1837,0.1805625,0.10128572,Europe
Europe,,1838,0.1805625,0.100857146,Europe
Europe,,1839,0.1805625,0.10094286,Europe
Europe,,1840,0.1815,0.105971426,Europe
Europe,,1841,0.1815,0.1054,Europe
Europe,,1842,0.1815,0.10477143,Europe
Europe,,1843,0.17806667,0.1076,Europe
Europe,,1844,0.17773333,0.10917143,Europe
Europe,,1845,0.17933333,0.10848571,Europe
Europe,,1846,0.17693333,0.107944444,Europe
Europe,,1847,0.17726667,0.11055556,Europe
Europe,,1848,0.192,0.16162162,Europe
Europe,,1849,0.16811112,0.19283783,Europe
Europe,,1850,0.15244445,0.16562162,Europe
Europe,,1851,0.17954546,0.15432432,Europe
Europe,,1852,0.1544,0.151,Europe
Europe,,1853,0.1544,0.15124324,Europe
Europe,,1854,0.1544,0.15167567,Europe
Europe,,1855,0.1568,0.15278378,Europe
Europe,,1856,0.1623,0.15308107,Europe
Europe,,1857,0.1749,0.15291892,Europe
Europe,,1858,0.16422223,0.1567027,Europe
Europe,,1859,0.16422223,0.16513513,Europe
Europe,,1860,0.174875,0.178,Europe
Europe,,1861,0.19566667,0.18611765,Europe
Europe,,1862,0.14333333,0.18851516,Europe
Europe,,1863,0.175,0.18726471,Europe
Europe,,1864,0.1805,0.18929411,Europe
Europe,,1865,0.1845,0.19211765,Europe
Europe,,1866,0.1845,0.19511765,Europe
Europe,,1867,0.14766666,0.21103226,Europe
Europe,,1868,0.1405,0.23354167,Europe
Europe,,1869,0.1405,0.242125,Europe
Europe,,1870,0.1405,0.24945833,Europe
Europe,,1871,0.211,0.26173913,Europe
Europe,,1872,0.211,0.27647367,Europe
Europe,,1873,0.211,0.27794737,Europe
Europe,,1874,0.227,0.27673686,Europe
Europe,,1875,0.227,0.2765263,Europe
Europe,,1876,0.227,0.28326315,Europe
Europe,,1877,0.227,0.28347367,Europe
Europe,,1878,0.336,0.2763,Europe
Europe,,1879,0.227,0.2828,Europe
Europe,,1880,0.227,0.28735,Europe
Europe,,1881,0.229,0.28615,Europe
Europe,,1882,0.229,0.28585,Europe
Europe,,1883,0.229,0.28635,Europe
Europe,,1884,0.229,0.29375,Europe
Europe,,1885,0.229,0.29140002,Europe
Europe,,1886,0.229,0.29155,Europe
Europe,,1887,0.229,0.294,Europe
Europe,,1888,0.229,0.2936,Europe
Europe,,1889,0.229,0.29585,Europe
Europe,,1890,0.229,0.29695,Europe
Europe,,1891,0.229,0.2978,Europe
Europe,,1892,0.229,0.29835,Europe
Europe,,1893,0.229,0.29915,Europe
Europe,,1894,0.244,0.3091,Europe
Europe,,1895,0.244,0.31215,Europe
Europe,,1896,0.244,0.3144,Europe
Europe,,1897,0.244,0.3146,Europe
Europe,,1898,0.244,0.31745,Europe
Europe,,1899,0.244,0.3172,Europe
Europe,,1900,0.35554546,0.29591668,Europe
Europe,,1901,0.35604545,0.30120835,Europe
Europe,,1902,0.356,0.3065,Europe
Europe,,1903,0.35627273,0.30566666,Europe
Europe,,1904,0.35663638,0.3125,Europe
Europe,,1905,0.35872728,0.31666666,Europe
Europe,,1906,0.35972726,0.32525,Europe
Europe,,1907,0.37366667,0.32808334,Europe
Europe,,1908,0.37547618,0.327375,Europe
Europe,,1909,0.37585714,0.32770833,Europe
Europe,,1910,0.38161904,0.32920834,Europe
Europe,,1911,0.38238096,0.33075,Europe
Europe,,1912,0.3705,0.33391666,Europe
Europe,,1913,0.3745,0.33620834,Europe
Europe,,1914,0.37113637,0.31932,Europe
Europe,,1915,0.37,0.30907694,Europe
Europe,,1916,0.3708261,0.32226923,Europe
Europe,,1917,0.37269565,0.32603845,Europe
Europe,,1918,0.40696427,0.34560713,Europe
Europe,,1919,0.43772414,0.38513795,Europe
Europe,,1920,0.44160715,0.44261292,Europe
Europe,,1921,0.45393333,0.47787097,Europe
Europe,,1922,0.45475,0.49470967,Europe
Europe,,1923,0.45103705,0.4981613,Europe
Europe,,1924,0.45296296,0.49829033,Europe
Europe,,1925,0.4527037,0.4912258,Europe
Europe,,1926,0.4515926,0.47719356,Europe
Europe,,1927,0.4484074,0.46512905,Europe
Europe,,1928,0.44937038,0.4658387,Europe
Europe,,1929,0.44996297,0.46409675,Europe
Europe,,1930,0.44964287,0.4530645,Europe
Europe,,1931,0.45610714,0.45680645,Europe
Europe,,1932,0.45707142,0.4788,Europe
Europe,,1933,0.44222224,0.45126668,Europe
Europe,,1934,0.4464643,0.41696668,Europe
Europe,,1935,0.44460714,0.3917742,Europe
Europe,,1936,0.44303572,0.38367742,Europe
Europe,,1937,0.43978572,0.37567744,Europe
Europe,,1938,0.43928573,0.37222582,Europe
Europe,,1939,0.41822222,0.35610345,Europe
Europe,,1940,0.37388,0.28215384,Europe
Europe,,1941,0.36176923,0.253,Europe
Europe,,1942,0.3616154,0.24644443,Europe
Europe,,1943,0.36023077,0.24077778,Europe
Europe,,1944,0.36774075,0.2295,Europe
Europe,,1945,0.44823077,0.29937038,Europe
Europe,,1946,0.50696295,0.41796297,Europe
Europe,,1947,0.52537036,0.46207407,Europe
Europe,,1948,0.52696157,0.47525924,Europe
Europe,,1949,0.53560716,0.4824138,Europe
Europe,,1950,0.5535,0.48948276,Europe
Europe,,1951,0.5532143,0.4897586,Europe
Europe,,1952,0.561,0.4889655,Europe
Europe,,1953,0.56325,0.49262068,Europe
Europe,,1954,0.56885713,0.49451724,Europe
Europe,,1955,0.56957144,0.49331033,Europe
Europe,,1956,0.5738571,0.4955517,Europe
Europe,,1957,0.57464284,0.49762067,Europe
Europe,,1958,0.5755,0.4896207,Europe
Europe,,1959,0.57693106,0.4869655,Europe
Europe,,1960,0.5896207,0.5025172,Europe
Europe,,1961,0.5964138,0.5077931,Europe
Europe,,1962,0.59782755,0.5107931,Europe
Europe,,1963,0.60335714,0.52317244,Europe
Europe,,1964,0.6065862,0.52555174,Europe
Europe,,1965,0.60865515,0.52589655,Europe
Europe,,1966,0.61537933,0.5250345,Europe
Europe,,1967,0.612931,0.51927584,Europe
Europe,,1968,0.6192069,0.5164138,Europe
Europe,,1969,0.6269655,0.51758623,Europe
Europe,,1970,0.64624137,0.5215862,Europe
Europe,,1971,0.6570345,0.5264138,Europe
Europe,,1972,0.6608276,0.535,Europe
Europe,,1973,0.66355175,0.53548276,Europe
Europe,,1974,0.6837586,0.54182756,Europe
Europe,,1975,0.6986207,0.5691034,Europe
Europe,,1976,0.7096207,0.5817586,Europe
Europe,,1977,0.71944827,0.5994138,Europe
Europe,,1978,0.72627586,0.6121724,Europe
Europe,,1979,0.7314483,0.6160345,Europe
Europe,,1980,0.7445517,0.6247586,Europe
Europe,,1981,0.7479655,0.62834483,Europe
Europe,,1982,0.7485517,0.62931037,Europe
Europe,,1983,0.7534138,0.63075864,Europe
Europe,,1984,0.75813794,0.6319655,Europe
Europe,,1985,0.759,0.6324138,Europe
Europe,,1986,0.7621724,0.63351727,Europe
Europe,,1987,0.7679655,0.6376552,Europe
Europe,,1988,0.77144825,0.6377931,Europe
Europe,,1989,0.7772,0.6367667,Europe
Europe,,1990,0.81275,0.72183335,Europe
Europe,,1991,0.8112778,0.71535134,Europe
Europe,,1992,0.81632435,0.7233158,Europe
Europe,,1993,0.8261282,0.7407692,Europe
Europe,,1994,0.82897437,0.74284613,Europe
Europe,,1995,0.832641,0.74597436,Europe
Europe,,1996,0.83966666,0.74753845,Europe
Europe,,1997,0.84241027,0.7547692,Europe
Europe,,1998,0.843775,0.74395,Europe
Europe,,1999,0.84105,0.73741466,Europe
Europe,,2000,0.852675,0.7437805,Europe
Europe,,2001,0.854075,0.74658537,Europe
Europe,,2002,0.8707436,0.75682926,Europe
Europe,,2003,0.87176925,0.7618781,Europe
Europe,,2004,0.88,0.759561,Europe
Europe,,2005,0.88292307,0.7617317,Europe
Europe,,2006,0.882175,0.7646585,Europe
Europe,,2007,0.885175,0.7654878,Europe
Europe,,2008,0.8864,0.7674634,Europe
Europe,,2009,0.88972497,0.7702439,Europe
Europe,,2010,0.89025,0.7720244,Europe
Europe,,2011,0.8912,0.7711951,Europe
Europe,,2012,0.8944,0.7686829,Europe
Europe,,2013,0.8882683,0.75953656,Europe
Europe,,2014,0.8889024,0.75634146,Europe
Europe,,2015,0.8893415,0.75480485,Europe
Europe,,2016,0.8963,0.7480488,Europe
Europe,,2017,0.8897561,0.7407805,Europe
Europe,,2018,0.8909756,0.7387073,Europe
Europe,,2019,0.8929756,0.74358535,Europe
Europe,,2020,0.88885367,0.7398293,Europe
Europe,,2021,0.8911219,0.73687804,Europe
Europe,,2022,0.89239025,0.73112196,Europe
Europe,,2023,0.8893415,0.72573173,Europe
Europe,,2024,0.8846585,0.7178293,Europe
Europe (population-weighted),,1900,0.2453374,0.24414995,Europe (population-weighted)
Europe (population-weighted),,1901,0.24660212,0.24594927,Europe (population-weighted)
Europe (population-weighted),,1902,0.2463689,0.24606064,Europe (population-weighted)
Europe (population-weighted),,1903,0.24630795,0.2465491,Europe (population-weighted)
Europe (population-weighted),,1904,0.24628635,0.24756698,Europe (population-weighted)
Europe (population-weighted),,1905,0.24906793,0.25095388,Europe (population-weighted)
Europe (population-weighted),,1906,0.25298423,0.25948063,Europe (population-weighted)
Europe (population-weighted),,1907,0.25510183,0.2602492,Europe (population-weighted)
Europe (population-weighted),,1908,0.25781834,0.2602223,Europe (population-weighted)
Europe (population-weighted),,1909,0.2602434,0.2602446,Europe (population-weighted)
Europe (population-weighted),,1910,0.26307747,0.26079637,Europe (population-weighted)
Europe (population-weighted),,1911,0.26385173,0.26145527,Europe (population-weighted)
Europe (population-weighted),,1912,0.2638383,0.2624601,Europe (population-weighted)
Europe (population-weighted),,1913,0.26495942,0.2669307,Europe (population-weighted)
Europe (population-weighted),,1914,0.26088357,0.25514022,Europe (population-weighted)
Europe (population-weighted),,1915,0.2572395,0.2488651,Europe (population-weighted)
Europe (population-weighted),,1916,0.25783998,0.24882095,Europe (population-weighted)
Europe (population-weighted),,1917,0.2663383,0.24844718,Europe (population-weighted)
Europe (population-weighted),,1918,0.32636276,0.27458647,Europe (population-weighted)
Europe (population-weighted),,1919,0.38264024,0.34993646,Europe (population-weighted)
Europe (population-weighted),,1920,0.3551798,0.40010455,Europe (population-weighted)
Europe (population-weighted),,1921,0.38745594,0.41287658,Europe (population-weighted)
Europe (population-weighted),,1922,0.3905774,0.41128674,Europe (population-weighted)
Europe (population-weighted),,1923,0.38643405,0.40366414,Europe (population-weighted)
Europe (population-weighted),,1924,0.38520855,0.3951305,Europe (population-weighted)
Europe (population-weighted),,1925,0.38362,0.38333267,Europe (population-weighted)
Europe (population-weighted),,1926,0.38251266,0.36791167,Europe (population-weighted)
Europe (population-weighted),,1927,0.37995785,0.3602119,Europe (population-weighted)
Europe (population-weighted),,1928,0.38117507,0.35817155,Europe (population-weighted)
Europe (population-weighted),,1929,0.37775075,0.3567819,Europe (population-weighted)
Europe (population-weighted),,1930,0.37673938,0.3498822,Europe (population-weighted)
Europe (population-weighted),,1931,0.38485456,0.35485402,Europe (population-weighted)
Europe (population-weighted),,1932,0.3848167,0.3642018,Europe (population-weighted)
Europe (population-weighted),,1933,0.33626965,0.30824116,Europe (population-weighted)
Europe (population-weighted),,1934,0.2796825,0.29027984,Europe (population-weighted)
Europe (population-weighted),,1935,0.27743778,0.28716978,Europe (population-weighted)
Europe (population-weighted),,1936,0.27593473,0.28382164,Europe (population-weighted)
Europe (population-weighted),,1937,0.2712544,0.27497765,Europe (population-weighted)
Europe (population-weighted),,1938,0.26914635,0.26671878,Europe (population-weighted)
Europe (population-weighted),,1944,0.22881068,0.16185704,Europe (population-weighted)
Europe (population-weighted),,1946,0.39078936,0.25910527,Europe (population-weighted)
Europe (population-weighted),,1947,0.40504292,0.3106926,Europe (population-weighted)
Europe (population-weighted),,1948,0.40616387,0.31197417,Europe (population-weighted)
Europe (population-weighted),,1949,0.48911688,0.39685714,Europe (population-weighted)
Europe (population-weighted),,1950,0.5081348,0.40495673,Europe (population-weighted)
Europe (population-weighted),,1951,0.5063143,0.4047775,Europe (population-weighted)
Europe (population-weighted),,1952,0.5128981,0.40213707,Europe (population-weighted)
Europe (population-weighted),,1953,0.51567155,0.40481114,Europe (population-weighted)
Europe (population-weighted),,1954,0.53794205,0.40494737,Europe (population-weighted)
Europe (population-weighted),,1955,0.5399605,0.40446627,Europe (population-weighted)
Europe (population-weighted),,1956,0.54441404,0.4055425,Europe (population-weighted)
Europe (population-weighted),,1957,0.5441306,0.40780982,Europe (population-weighted)
Europe (population-weighted),,1958,0.5464508,0.40908828,Europe (population-weighted)
Europe (population-weighted),,1959,0.5470593,0.40838555,Europe (population-weighted)
Europe (population-weighted),,1960,0.553837,0.41137972,Europe (population-weighted)
Europe (population-weighted),,1961,0.5583855,0.41193503,Europe (population-weighted)
Europe (population-weighted),,1962,0.56182253,0.4088626,Europe (population-weighted)
Europe (population-weighted),,1963,0.56536424,0.41033295,Europe (population-weighted)
Europe (population-weighted),,1964,0.56642944,0.4109088,Europe (population-weighted)
Europe (population-weighted),,1965,0.57355523,0.41231784,Europe (population-weighted)
Europe (population-weighted),,1966,0.58055276,0.4122129,Europe (population-weighted)
Europe (population-weighted),,1967,0.58140653,0.41099718,Europe (population-weighted)
Europe (population-weighted),,1968,0.58173794,0.40919226,Europe (population-weighted)
Europe (population-weighted),,1969,0.59473187,0.41222864,Europe (population-weighted)
Europe (population-weighted),,1970,0.61349136,0.41985592,Europe (population-weighted)
Europe (population-weighted),,1971,0.6189218,0.42438504,Europe (population-weighted)
Europe (population-weighted),,1972,0.62235045,0.42689103,Europe (population-weighted)
Europe (population-weighted),,1973,0.6232328,0.42708874,Europe (population-weighted)
Europe (population-weighted),,1974,0.629613,0.42861646,Europe (population-weighted)
Europe (population-weighted),,1975,0.6348302,0.4394146,Europe (population-weighted)
Europe (population-weighted),,1976,0.64719313,0.4449501,Europe (population-weighted)
Europe (population-weighted),,1977,0.65771455,0.46159735,Europe (population-weighted)
Europe (population-weighted),,1978,0.6688547,0.4809128,Europe (population-weighted)
Europe (population-weighted),,1979,0.67263424,0.48625007,Europe (population-weighted)
Europe (population-weighted),,1980,0.68669647,0.49202704,Europe (population-weighted)
Europe (population-weighted),,1981,0.6893879,0.49433962,Europe (population-weighted)
Europe (population-weighted),,1982,0.68684053,0.4938756,Europe (population-weighted)
Europe (population-weighted),,1983,0.6883539,0.4938797,Europe (population-weighted)
Europe (population-weighted),,1984,0.69195384,0.49401188,Europe (population-weighted)
Europe (population-weighted),,1985,0.69434017,0.49453473,Europe (population-weighted)
Europe (population-weighted),,1986,0.7043041,0.49682316,Europe (population-weighted)
Europe (population-weighted),,1987,0.7125835,0.50457823,Europe (population-weighted)
Europe (population-weighted),,1988,0.71630746,0.5044285,Europe (population-weighted)
